0.0313 -61.215 19.8242
0.0314 -61.2664 19.6045
0.0315 -61.1637 19.4092
0.0316 -61.215 19.3359
0.0317 -61.2407 19.2627
0.0318 -61.2664 19.2261
0.0319 -61.2407 19.2017
0.032 -61.2407 18.9941
0.0321 -61.2407 18.8721
0.0322 -61.2664 18.7622
0.0323 -61.2664 18.6768
0.0324 -61.2921 18.689
0.0325 -61.3178 18.4204
0.0326 -61.2921 18.2495
0.0327 -61.2664 18.0908
0.0328 -61.2664 17.7978
0.0329 -61.215 17.7856
0.033 -61.2921 17.6147
0.0331 -61.2664 17.4438
0.0332 -61.2921 17.3096
0.0333 -61.3435 17.1631
0.0334 -61.3435 17.0044
0.0335 -61.3435 16.8701
0.0336 -61.3435 16.6992
0.0337 -61.3435 16.6504
0.0338 -61.3435 16.5894
0.0339 -61.3949 16.5039
0.034 -61.3178 16.5527
0.0341 -61.4206 16.333
0.0342 -61.3692 16.2109
0.0343 -61.3435 16.0645
0.0344 -61.3178 15.9302
0.0345 -61.3435 15.6982
0.0346 -61.3692 15.4785
0.0347 -61.3692 15.2588
0.0348 -61.3692 15.1367
0.0349 -61.3435 15.0024
0.035 -61.4206 15.0146
0.0351 -61.4206 14.9414
0.0352 -61.472 14.8071
0.0353 -61.5234 14.4287
0.0354 -61.4977 14.3188
0.0355 -61.5234 14.2944
0.0356 -61.5491 14.2334
0.0357 -61.5234 14.1724
0.0358 -61.5234 13.977
0.0359 -61.5234 13.7085
0.036 -61.5748 13.4644
0.0361 -61.6005 13.1958
0.0362 -61.6005 13.1103
0.0363 -61.5748 12.8784
0.0364 -61.6005 12.8174
0.0365 -61.6005 12.8052
0.0366 -61.6005 12.9028
0.0367 -61.6262 12.8296
0.0368 -61.6262 12.6709
0.0369 -61.6262 12.5366
0.037 -61.6262 12.561
0.0371 -61.6262 12.4878
0.0372 -61.6519 12.4756
0.0373 -61.6519 12.3291
0.0374 -61.6776 12.1582
0.0375 -61.6519 11.9263
0.0376 -61.7033 11.8408
0.0377 -61.7033 11.8042
0.0378 -61.6776 11.7187
0.0379 -61.6776 11.4624
0.038 -61.729 11.2915
0.0381 -61.7547 11.1084
0.0382 -61.7033 11.0229
0.0383 -61.729 10.9741
0.0384 -61.7033 10.8154
0.0385 -61.7547 10.8032
0.0386 -61.7547 10.7422
0.0387 -61.7547 10.6689
0.0388 -61.7804 10.6323
0.0389 -61.7547 10.4858
0.039 -61.8061 10.2417
0.0391 -61.7547 9.93652
0.0392 -61.7547 9.87549
0.0393 -61.729 9.7168
0.0394 -61.729 9.48486
0.0395 -61.7804 9.25293
0.0396 -61.7804 8.97217
0.0397 -61.7547 9.14307
0.0398 -61.7804 9.28955
0.0399 -61.8318 9.50928
0.04 -61.8061 9.39941
0.0401 -61.8061 9.25293
0.0402 -61.7804 9.2041
0.0403 -61.8318 8.93555
0.0404 -61.8061 8.55713
0.0405 -61.8318 8.25195
0.0406 -61.8318 8.08105
0.0407 -61.8575 7.95898
0.0408 -61.8318 7.92236
0.0409 -61.8832 7.97119
0.041 -61.8575 7.83691
0.0411 -61.8318 7.82471
0.0412 -61.8318 7.69043
0.0413 -61.8318 7.54394
0.0414 -61.8832 7.32422
0.0415 -61.8318 6.97021
0.0416 -61.8575 6.82373
0.0417 -61.8832 6.89697
0.0418 -61.8832 6.81152
0.0419 -61.8575 6.72607
0.042 -61.8318 6.56738
0.0421 -61.8575 6.53076
0.0422 -61.8832 6.38428
0.0423 -61.9089 6.18896
0.0424 -61.8832 5.9082
0.0425 -61.9089 5.67627
0.0426 -61.8832 5.54199
0.0427 -61.8832 5.59082
0.0428 -61.8575 5.46875
0.0429 -61.9346 5.61523
0.043 -61.9089 5.67627
0.0431 -61.9089 5.52978
0.0432 -61.8575 5.29785
0.0433 -61.8832 5.24902
0.0434 -61.8832 5.20019
0.0435 -61.8832 5.13916
0.0436 -61.8575 4.96826
0.0437 -61.8832 4.80957
0.0438 -61.8832 4.77295
0.0439 -61.9089 4.66309
0.044 -61.8832 4.28467
0.0441 -61.9346 4.13818
0.0442 -61.9089 4.07715
0.0443 -61.9089 4.01611
0.0444 -61.9089 3.9917
0.0445 -61.8832 4.08935
0.0446 -61.8575 4.1748
0.0447 -61.8318 4.24805
0.0448 -61.8575 4.35791
0.0449 -61.8318 4.43115
0.045 -61.8318 4.58984
0.0451 -61.8061 4.56543
0.0452 -61.8061 4.32129
0.0453 -61.8575 4.11377
0.0454 -61.8318 3.96728
0.0455 -61.8318 3.71094
0.0456 -61.8575 3.39355
0.0457 -61.8575 3.40576
0.0458 -61.8575 3.56445
0.0459 -61.8575 3.61328
0.046 -61.8575 3.61328
0.0461 -61.8575 3.54004
0.0462 -61.8575 3.43018
0.0463 -61.8061 3.21045
0.0464 -61.7804 3.08838
0.0465 -61.8061 3.01514
0.0466 -61.729 2.74658
0.0467 -61.729 2.51465
0.0468 -61.729 2.56348
0.0469 -61.7033 2.771
0.047 -61.7547 2.83203
0.0471 -61.7804 2.64893
0.0472 -61.7547 2.27051
0.0473 -61.7033 2.05078
0.0474 -61.7033 2.03857
0.0475 -61.729 2.11182
0.0476 -61.729 2.22168
0.0477 -61.729 2.16064
0.0478 -61.7033 1.92871
0.0479 -61.7547 1.85547
0.048 -61.729 1.77002
0.0481 -61.729 1.62354
0.0482 -61.729 1.61133
0.0483 -61.729 1.57471
0.0484 -61.729 1.44043
0.0485 -61.729 1.26953
0.0486 -61.7033 1.25732
0.0487 -61.6776 1.2207
0.0488 -61.7033 1.2085
0.0489 -61.729 1.0498
0.049 -61.6776 0.915527
0.0491 -61.729 0.585937
0.0492 -61.7033 0.488281
0.0493 -61.6262 0.32959
0.0494 -61.6776 0.45166
0.0495 -61.6519 0.537109
0.0496 -61.7033 0.708008
0.0497 -61.6519 0.695801
0.0498 -61.6005 0.537109
0.0499 -61.6262 0.415039
0.05 -61.5491 0.244141
0.0501 -61.6776 0.134277
0.0502 -61.6519 0.292969
0.0503 -61.6519 0.439453
0.0504 -61.6519 0.427246
0.0505 -61.6262 0.231934
0.0506 -61.6776 0.12207
0.0507 -61.6776 0.0732422
0.0508 -61.6519 0.0610351
0.0509 -61.6519 0.134277
0.051 -61.6262 0.0854492
0.0511 -61.6519 -0.12207
