0.0178	-2.6178	8.99719	7.66418	-6.31104
0.0179	-2.66815	9.06769	7.77496	-6.29791
0.018	-2.82654	9.07257	7.95959	-6.29456
0.0181	-2.75604	8.9743	7.84729	-6.19629
0.0182	-2.75116	9.02985	7.79327	-6.19263
0.0183	-2.67334	8.90228	7.83447	-6.13037
0.0184	-2.61475	8.73199	7.91779	-5.89294
0.0185	-2.7002	8.62396	8.03467	-5.81421
0.0186	-2.81738	8.73016	7.85583	-5.72571
0.0187	-2.85797	8.80737	7.92603	-5.79926
0.0188	-2.68372	8.87451	7.87903	-5.83191
0.0189	-2.73407	8.87756	8.01147	-5.78583
0.019	-2.80273	8.71887	7.89001	-5.69214
0.0191	-2.69135	8.79242	7.99561	-5.88379
0.0192	-2.53937	8.73505	7.87659	-5.9848
0.0193	-2.52655	8.70422	7.8833	-6.01105
0.0194	-2.54852	8.74329	8.01727	-5.91583
0.0195	-2.52594	8.68927	8.03314	-5.82764
0.0196	-2.44812	8.70911	8.2077	-5.8844
0.0197	-2.47009	8.75	8.23914	-6.01532
0.0198	-2.54791	8.75153	8.28186	-6.06903
0.0199	-2.48535	8.7384	8.29315	-5.97076
0.02	-2.4292	8.73505	8.47626	-5.75317
0.0201	-2.25525	8.88092	8.57361	-5.80017
0.0202	-2.45789	9.03809	8.59894	-5.6839
0.0203	-2.4826	8.88763	8.59741	-5.64301
0.0204	-2.40906	8.82355	8.51227	-5.77515
0.0205	-2.34344	8.69751	8.42804	-5.75073
0.0206	-2.33063	8.78418	8.6142	-5.59662
0.0207	-2.36877	8.83667	8.66058	-5.65399
0.0208	-2.30713	8.84155	8.61328	-5.4718
0.0209	-2.20581	8.87604	8.65387	-5.4425
0.021	-2.21497	8.96271	8.67676	-5.37506
0.0211	-2.12402	9.06281	8.69049	-5.30457
0.0212	-2.25098	8.9743	8.83514	-5.26672
0.0213	-2.34863	8.85651	8.85345	-5.36163
0.0214	-2.3938	8.86292	8.91541	-5.47424
0.0215	-2.31476	8.8974	8.83118	-5.60822
0.0216	-2.63	8.97278	8.74542	-5.51636
0.0217	-2.61993	8.8974	8.89496	-5.71289
0.0218	-2.44812	8.95142	9.04388	-5.63385
0.0219	-2.42645	8.80249	8.94379	-5.56519
0.022	-2.29248	8.7204	8.97125	-5.55664
0.0221	-2.276	8.75153	9.039	-5.52734
0.0222	-2.44293	8.75153	9.01154	-5.54016
0.0223	-2.453	8.64502	9.11835	-5.36011
0.0224	-2.44843	8.54187	9.21265	-5.48248
0.0225	-2.24731	8.37494	9.13208	-5.46265
0.0226	-2.10999	8.52875	9.039	-5.64758
0.0227	-2.03033	8.71399	8.974	-5.54443
0.0228	-2.11761	8.93494	8.87573	-5.46387
0.0229	-2.10022	8.8858	8.91296	-5.27374
0.023	-2.27966	8.89557	8.8501	-5.20508
0.0231	-2.33734	8.91693	8.81348	-5.17395
0.0232	-2.31354	8.95782	8.72498	-5.16052
0.0233	-2.37183	9.02832	8.7265	-5.13275
0.0234	-2.42676	8.92029	8.83911	-5.24353
0.0235	-2.5061	8.7384	8.80371	-5.05554
0.0236	-2.53967	9.04633	8.72894	-5.03723
0.0237	-2.52106	9.06281	8.66333	-5.13855
